"word","in documents","total"
"smo_jedan",1.0,1.0
"smo_koliko",1.0,1.0
"smo_mi",1.0,1.0
"smo_svetu",1.0,1.0
"smrti",1.0,1.0
"smrti_za",1.0,1.0
"smu?ili",1.0,1.0
"smu?ili_politi?ari",1.0,1.0
"snaga",1.0,2.0
"snaga_da",1.0,1.0
"snaga_naroda",1.0,1.0
"snajper",1.0,1.0
"snajper_dejan",1.0,1.0
"snajperista",1.0,1.0
"snajperista_dejan",1.0,1.0
"snp_zbor",1.0,2.0
"snp_???",1.0,3.0
"sns_može",1.0,1.0
"sns_su",1.0,1.0
"so_ubicama",1.0,3.0
"sobe",1.0,1.0
"sobe_banditosi",1.0,1.0
"socijaldemokrata",1.0,1.0
"socijalista",1.0,1.0
"socijalista_???????",1.0,1.0
"socijalisticka",1.0,1.0
"socijalisticka_partija",1.0,1.0
"sociolog",1.0,3.0
"sociolog_milan",1.0,3.0
"sojic",1.0,2.0
"sojic_bela",1.0,2.0
"sonja",1.0,1.0
"sonja_biserko",1.0,1.0
"soroš",1.0,2.0
"soroš_i",1.0,1.0
"soroš_je",1.0,1.0
"spas",1.0,1.0
"spas_srpskog",1.0,1.0
"spasic",1.0,39.0
"spasic_arkan",1.0,5.0
"spasic_bozidar",1.0,5.0
"spasic_božidar",1.0,3.0
"spasic_giska",1.0,3.0
"spasic_goli",1.0,3.0
"spasic_intervju",1.0,4.0
"spasic_kidnapovani",1.0,1.0
"spasic_kosmet",1.0,1.0
"spasic_kosovo",1.0,2.0
"spasic_najnovije",1.0,4.0
"spasic_simo",1.0,1.0
"spasic_srpski",1.0,3.0
"spasic_udba",1.0,3.0
"spasic_udruzenja",1.0,1.0
"spasi?",1.0,8.0
"spasi?_arkan",1.0,1.0
"spasi?_elita",1.0,1.0
"spasi?_naši",1.0,1.0
"spasi?_politi?ari",1.0,1.0
"spasi?_???????",1.0,3.0
"spasi?_????",1.0,1.0
"spasoje",1.0,3.0
"spasoje_vlajic",1.0,1.0
"spasoje_vlaji?",1.0,2.0
"spasojevic",1.0,2.0
"spasojevic_intervju",1.0,1.0
"spasojevic_luka",1.0,1.0
"spavaci",1.0,1.0
"spavaci_medju",1.0,1.0
"spc_i",1.0,1.0
"splavova",1.0,2.0
"splavova_?????",1.0,2.0
"spontano",1.0,1.0
"spontano_i",1.0,1.0
"sport",1.0,2.0
"sport_dejan",1.0,1.0
"sport_milovan",1.0,1.0
"sportska",1.0,1.0
"sportska_galaksija",1.0,1.0
"sportu",1.0,4.0
"sportu_milan",1.0,4.0
"sprema",1.0,1.0
"sprema_se",1.0,1.0
"spremni",1.0,1.0
"spremni_smo",1.0,1.0
"spre?e",1.0,1.0
"spre?e_da",1.0,1.0
"spre?imo",1.0,1.0
"spre?imo_referendum",1.0,1.0
"sprži",1.0,1.0
"sprži_svaku",1.0,1.0
"sps_branko",1.0,1.0
"srba",1.0,12.0
"srba_balkan",1.0,2.0
"srba_etnicko",1.0,1.0
"srba_istina",1.0,3.0
"srba_isus",1.0,1.0
"srba_iz",1.0,3.0
"srba_progon",1.0,1.0
"srba_u",1.0,1.0
"srbe",1.0,2.0
"srbe_sa",1.0,1.0
"srbe_u",1.0,1.0
"srbi",1.0,22.0
"srbi_ali",1.0,1.0
"srbi_imaju",1.0,1.0
"srbi_katolici",1.0,7.0
"srbi_lažna",1.0,1.0
"srbi_moraju",1.0,2.0
"srbi_na",1.0,2.0
"srbi_ne",1.0,2.0
"srbi_obožavaju",1.0,1.0
"srbi_seoba",1.0,1.0
"srbi_simo",1.0,1.0
"srbi_su",1.0,2.0
"srbi_treba",1.0,1.0
"srbija",1.0,65.0
"srbija_autonomous",1.0,1.0
"srbija_beogradski",1.0,4.0
"srbija_ce",1.0,1.0
"srbija_i",1.0,3.0
"srbija_igor",1.0,1.0
"srbija_intervju",1.0,10.0
"srbija_je",1.0,14.0
"srbija_jugoslav",1.0,3.0
"srbija_kristian",1.0,1.0
"srbija_kupovina",1.0,1.0
"srbija_miroslav",1.0,1.0
"srbija_mora",1.0,3.0
"srbija_narodni",1.0,1.0
"srbija_ne",1.0,1.0
"srbija_opet",1.0,1.0
"srbija_opstane",1.0,1.0
"srbija_srbija",1.0,1.0
"srbija_u",1.0,9.0
"srbija_velja",1.0,4.0
"srbija_?e",1.0,2.0
"srbija_?????",1.0,2.0
"srbije",1.0,26.0
"srbije_andrej",1.0,2.0
"srbije_balkan",1.0,7.0
"srbije_da",1.0,1.0
"srbije_dokumentarne",1.0,1.0
"srbije_dss",1.0,3.0
"srbije_intervju",1.0,1.0
"srbije_je",1.0,1.0
"srbije_levica",1.0,1.0
"srbije_milos",1.0,2.0
"srbije_patriotski",1.0,1.0
"srbije_sistem",1.0,1.0
"srbije_slobodan",1.0,1.0
"srbije_??????",1.0,1.0
"srbije_????",1.0,3.0
"srbiji",1.0,13.0
"srbiji_ako",1.0,1.0
"srbiji_azilanti",1.0,1.0
"srbiji_balkan",1.0,4.0
"srbiji_devedesetih",1.0,1.0
"srbiji_je",1.0,1.0
"srbiji_milorad",1.0,1.0
"srbiji_postoje",1.0,1.0
"srbiji_preti",1.0,1.0
"srbiji_utaja",1.0,1.0
"srbiji_vlada",1.0,1.0
"srbijo",1.0,1.0
"srbijo_knjiga",1.0,1.0
"srbijom",1.0,21.0
"srbijom_danas",1.0,1.0
"srbijom_dokumentarne",1.0,1.0
"srbijom_intervju",1.0,1.0
"srbijom_ko",1.0,12.0
"srbijom_vladaju",1.0,6.0
"srbiju",1.0,23.0
"srbiju_balkan",1.0,11.0
"srbiju_dokumentarne",1.0,1.0
"srbiju_i",1.0,1.0
"srbiju_intervju",1.0,2.0
"srbiju_je",1.0,1.0
"srbiju_nema",1.0,1.0
"srbiju_oktobra",1.0,1.0
"srbiju_pravo",1.0,1.0
"srbiju_samo",1.0,1.0
"srbiju_u",1.0,1.0
"srbiju_ve?",1.0,1.0
"srbiju_vojislav",1.0,1.0
"srbima",1.0,1.0
"srbima_žele",1.0,1.0
"srbin",1.0,14.0
"srbin_info",1.0,6.0
"srbin_infož",1.0,1.0
"srbin_iz",1.0,1.0
"srbin_jovan",1.0,4.0
"srbin_legija",1.0,2.0
"srcima",1.0,1.0
"srcima_i",1.0,1.0
"srdja",1.0,11.0
"srdja_popovic",1.0,1.0
"srdja_trifkovic",1.0,10.0
"srdjan",1.0,18.0
"srdjan_colic",1.0,1.0
"srdjan_dincic",1.0,5.0
"srdjan_mrkaja",1.0,6.0
"srdjan_nogo",1.0,5.0
"srdjan_skoro",1.0,1.0
"srebrenica",1.0,9.0
"srebrenica_je",1.0,2.0
"srebrenica_muamer",1.0,2.0
"srebrenica_republika",1.0,1.0
"srebrenica_stefan",1.0,1.0
"srebrenica_vinko",1.0,1.0
"srebrenica_??????????",1.0,2.0
"srebrenici",1.0,3.0
"srebrenici_balkan",1.0,1.0
"srebrenici_nema",1.0,1.0
"srebrenici_rusija",1.0,1.0
"srebrenicu",1.0,1.0
"srebrenicu_koriste",1.0,1.0
"sreca",1.0,1.0
"sreca_srpski",1.0,1.0
"srecko",1.0,2.0
"srecko_sojic",1.0,2.0
"sreckovic",1.0,1.0
"sreckovic_sreten",1.0,1.0
"sreten",1.0,2.0
"sreten_cica",1.0,1.0
"sreten_?i?a",1.0,1.0
"sreto",1.0,8.0
"sreto_malinovic",1.0,5.0
"sreto_malinovi?",1.0,3.0
"sre?kovi?",1.0,1.0
"sre?kovi?_??????",1.0,1.0
"srljamo",1.0,1.0
"srljamo_u",1.0,1.0
"srpska",1.0,36.0
"srpska_bosko",1.0,4.0
"srpska_garda",1.0,1.0
"srpska_intervju",1.0,1.0
"srpska_istorija",1.0,7.0
"srpska_narodna",1.0,2.0
"srpska_ognjišta",1.0,1.0
"srpska_politicka",1.0,6.0
"srpska_poljoprivreda",1.0,2.0
"srpska_pravoslavna",1.0,1.0
"srpska_radikalna",1.0,3.0
"srpska_referendum",1.0,1.0
"srpska_srdja",1.0,1.0
"srpska_stefan",1.0,1.0
"srpska_vinko",1.0,1.0
"srpska_zvonimir",1.0,2.0
"srpska_?e",1.0,1.0
"srpska_?????????",1.0,1.0
"srpske",1.0,7.0
"srpske_apokalipse",1.0,1.0
"srpske_balkan",1.0,2.0
"srpske_dobrovoljce",1.0,1.0
"srpske_korene",1.0,1.0
"srpske_nacionaliste",1.0,1.0
"srpske_republika",1.0,1.0
"srpski",1.0,82.0
"srpski_dobrovoljac",1.0,1.0
"srpski_dobrovoljci",1.0,1.0
"srpski_drzavnik",1.0,1.0
"srpski_fudbal",1.0,5.0
"srpski_grad",1.0,3.0
"srpski_james",1.0,3.0
"srpski_jezik",1.0,7.0
"srpski_kastro",1.0,2.0
"srpski_komitet",1.0,3.0
"srpski_narod",1.0,32.0
"srpski_narodni",1.0,2.0
"srpski_obraz",1.0,2.0
"srpski_otadzbinski",1.0,1.0
"srpski_otadžbinski",1.0,1.0
"srpski_pokret",1.0,8.0
"srpski_preporod",1.0,8.0
"srpski_sabor",1.0,1.0
"srpski_?i?a",1.0,1.0
"srpskih",1.0,4.0
"srpskih_kriminalaca",1.0,1.0
"srpskih_mu?enika",1.0,1.0
"srpskih_zemalja",1.0,2.0
"srpskim",1.0,4.0
"srpskim_jezikom",1.0,1.0
"srpskim_narodom",1.0,2.0
"srpskim_zlo?inima",1.0,1.0
"srpsko",1.0,2.0
"srpsko_društvo",1.0,1.0
"srpsko_slavjansko",1.0,1.0
"srpskog",1.0,12.0
"srpskog_jedinstva",1.0,1.0
"srpskog_nacionalnog",1.0,1.0
"srpskog_naroda",1.0,10.0
"srpskoj",1.0,1.0
"srpskoj_intervju",1.0,1.0
"srpskom",1.0,4.0
"srpskom_narodu",1.0,4.0
"srpsku",1.0,5.0
"srpsku_poljoprivredu",1.0,1.0
"srpsku_porodicu",1.0,1.0
"srpsku_pravoslavnu",1.0,1.0
"srpsku_radikalnu",1.0,1.0
"srpsku_tradiciju",1.0,1.0
"srs_ivan",1.0,1.0
"srs_kosovo",1.0,1.0
"srs_nemanja",1.0,1.0
"srs_strpce",1.0,1.0
"srs_šešelj",1.0,1.0
"srusi",1.0,2.0
"srusi_dodika",1.0,2.0
"sruši",1.0,1.0
"sruši_dodika",1.0,1.0
"srušile",1.0,1.0
"srušile_velike",1.0,1.0
"srušimo",1.0,1.0
"srušimo_vu?i?a",1.0,1.0
"srušiti",1.0,6.0
"srušiti_ceo",1.0,1.0
"srušiti_sistem",1.0,1.0
"srušiti_strah",1.0,1.0
"srušiti_sve",1.0,1.0
"srušiti_takav",1.0,1.0
"srušiti_totalitarni",1.0,1.0
"sr?a",1.0,2.0
"sr?a_trifkovi?",1.0,2.0
"sr?an",1.0,10.0
"sr?an_din?i?",1.0,2.0
"sr?an_mrkaja",1.0,2.0
"sr?an_nogo",1.0,2.0
"sr?an_?oli?",1.0,2.0
"sr?an_škoro",1.0,2.0
"st_protic",1.0,9.0
"st_proti?",1.0,2.0
"stabilnost",1.0,1.0
"stabilnost_ugrožavanjem",1.0,1.0
"stalnim",1.0,1.0
"stalnim_sukobima",1.0,1.0
"stalnom",1.0,2.0
"stalnom_pretnjom",1.0,2.0
"stamatovic",1.0,5.0
"stamatovic_intervju",1.0,1.0
"stamatovic_milan",1.0,2.0
"stamatovic_najnovije",1.0,1.0
"stamatovic_zlatibor",1.0,1.0
"stamatovi?",1.0,2.0
"stamatovi?_vu?i?u",1.0,1.0
"stamatovi?_?????",1.0,1.0
"stamenkovski",1.0,8.0
"stamenkovski_intervju",1.0,1.0
"stamenkovski_najnovije",1.0,1.0
"stamenkovski_srpski",1.0,1.0
"stamenkovski_stefan",1.0,1.0
"stamenkovski_vucic",1.0,1.0
"stamenkovski_zavetnici",1.0,2.0
"stamenkovski_??????",1.0,1.0
"stand",1.0,1.0
"stand_up",1.0,1.0
"stane",1.0,2.0
"stane_u",1.0,1.0
"stane_uz",1.0,1.0
"stanic",1.0,1.0
"stanic_ubice",1.0,1.0
"stanija",1.0,1.0
"stanija_kristijan",1.0,1.0
"stani?",1.0,2.0
"stani?_bio",1.0,1.0
"stani?_tihomir",1.0,1.0
"stanje",1.0,1.0
"stanje_u",1.0,1.0
"stankovic",1.0,1.0
"stankovic_??????",1.0,1.0
"stankovi?",1.0,2.0
"stankovi?_bi?e",1.0,1.0
"stankovi?_dragan",1.0,1.0
"stanoev",1.0,6.0
"stanoev_heroj",1.0,1.0
"stanoev_intervju",1.0,1.0
"stanoev_ja",1.0,1.0
"stanoev_najnovije",1.0,1.0
"stanoev_ne",1.0,1.0
"stanoev_??????",1.0,1.0
"stanojevic",1.0,6.0
"stanojevic_balkan",1.0,1.0
"stanojevic_dijaspora",1.0,1.0
"stanojevic_goli",1.0,1.0
"stanojevic_intervju",1.0,1.0
"stanojevic_milomir",1.0,1.0
"stanojevic_??????",1.0,1.0
"stanojevi?",1.0,2.0
"stanojevi?_dragan",1.0,1.0
"stanojevi?_uspešni",1.0,1.0
"stanovnika",1.0,1.0
"stanovnika_balkan",1.0,1.0
"star",1.0,2.0
"star_wars",1.0,2.0
"stara",1.0,1.0
"stara_je",1.0,1.0
"starih",1.0,1.0
"starih_sukoba",1.0,1.0
"starleta",1.0,1.0
"starleta_i",1.0,1.0
"starlete",1.0,1.0
"starlete_a",1.0,1.0
"stav",1.0,8.0
"stav_li?ni",1.0,1.0
"stav_najnovije",1.0,1.0
"stav_nenad",1.0,1.0
"stav_vucic",1.0,4.0
"stav_?????",1.0,1.0
"stefan",1.0,22.0
"stefan_gajic",1.0,1.0
"stefan_gaji?",1.0,1.0
"stefan_karganovic",1.0,7.0
"stefan_karganovi?",1.0,2.0
"stefan_lukic",1.0,1.0
"stefan_luki?",1.0,2.0
"stefan_stamenkovski",1.0,8.0
"stefanovic",1.0,10.0
"stefanovic_borko",1.0,2.0
"stefanovic_intervju",1.0,1.0
"stefanovic_levica",1.0,1.0
"stefanovic_najnovije",1.0,1.0
"stefanovic_o",1.0,1.0
"stefanovic_vlast",1.0,2.0
"stefanovic_zene",1.0,1.0
"stefanovic_?????",1.0,1.0
"stefanovi?",1.0,4.0
"stefanovi?_borko",1.0,1.0
"stefanovi?_narod",1.0,1.0
"stefanovi?_vlast",1.0,1.0
"stefanovi?_?????",1.0,1.0
"stepeni",1.0,8.0
"stepeni_marka",1.0,4.0
"stepeni_stepeni",1.0,4.0
"stevan",1.0,14.0
"stevan_djurovic",1.0,9.0
"stevan_dojcinovic",1.0,1.0
"stevan_doj?inovi?",1.0,2.0
"stevan_?urovi?",1.0,2.0
"stevanovic",1.0,8.0
"stevanovic_balkan",1.0,1.0
"stevanovic_cetnici",1.0,1.0
"stevanovic_draza",1.0,1.0
"stevanovic_intervju",1.0,1.0
"stevanovic_novica",1.0,1.0
"stevanovic_pukovnik",1.0,1.0
"stevanovic_ravna",1.0,1.0
"stevanovic_ravnogorski",1.0,1.0
"stevanovi?",1.0,4.0
"stevanovi?_naprednjake",1.0,1.0
"stevanovi?_?eneral",1.0,1.0
"stevanovi?_??????????",1.0,1.0
"stevanovi?_??????",1.0,1.0
"stidi",1.0,1.0
"stidi_opozicija",1.0,1.0
"stilistkinja",1.0,5.0
"stilistkinja_jelena",1.0,5.0
"stiti",1.0,1.0
"stiti_granice",1.0,1.0
"stižu",1.0,1.0
"stižu_dolari",1.0,1.0
"stoje",1.0,3.0
"stoje_iza",1.0,1.0
"stoje_neprijatelji",1.0,1.0
"stoje_soroš",1.0,1.0
"stojiljkovi?",1.0,2.0
"stojiljkovi?_intervju",1.0,1.0
"stojiljkovi?_naši",1.0,1.0
"stojkovic",1.0,2.0
"stojkovic_vakcine",1.0,2.0
"stojkovi?",1.0,4.0
"stojkovi?_jovana",1.0,2.0
"stojkovi?_ne",1.0,1.0
"stojkovi?_vakcine",1.0,1.0
"stosic",1.0,5.0
"stosic_darko",1.0,1.0
"stosic_intervju",1.0,1.0
"stosic_mma",1.0,1.0
"stosic_najnovije",1.0,1.0
"stosic_pravi",1.0,1.0
"stoši?",1.0,2.0
"stoši?_pravi",1.0,1.0
"stoši?_?????",1.0,1.0
"stradanje",1.0,1.0
"stradanje_srpskog",1.0,1.0
"strah",1.0,4.0
"strah_da",1.0,1.0
"strah_i",1.0,1.0
"strah_od",1.0,1.0
"strah_vu?i?",1.0,1.0
"straha",1.0,1.0
"straha_privi?aju",1.0,1.0
"strahuju",1.0,1.0
"strahuju_od",1.0,1.0
"stranaca",1.0,8.0
"stranaca_balkan",1.0,1.0
"stranaca_je",1.0,1.0
"stranaca_legionar",1.0,2.0
"stranaca_vanja",1.0,2.0
"stranaca_??????",1.0,2.0
"stranci",1.0,1.0
"stranci_balkan",1.0,1.0
"strane",1.0,2.0
"strane_amerike",1.0,1.0
"strane_balkan",1.0,1.0
"stranih",1.0,1.0
"stranih_sila",1.0,1.0
"stranka",1.0,23.0
"stranka_branislav",1.0,1.0
"stranka_demokratska",1.0,1.0
"stranka_izbori",1.0,1.0
"stranka_nikola",1.0,6.0
"stranka_republikanska",1.0,1.0
"stranka_srbije",1.0,7.0
"stranka_srpskog",1.0,1.0
"stranka_srs",1.0,1.0
"stranka_???",1.0,1.0
"stranka_??????",1.0,1.0
"stranka_?????????????",1.0,1.0
"stranka_??????",1.0,1.0
"stranke",1.0,1.0
"stranke_??????????",1.0,1.0
"stranku",1.0,1.0
"stranku_balkan",1.0,1.0
"strateske",1.0,7.0
"strateske_kulture",1.0,7.0
"strongman",1.0,2.0
"strongman_powerlifting",1.0,1.0
"strongman_strongman",1.0,1.0
"strpce",1.0,2.0
"strpce_srs",1.0,1.0
"strpce_vojislav",1.0,1.0
"strucnjak",1.0,1.0
"strucnjak_za",1.0,1.0
"stvara",1.0,2.0
"stvara_lažnu",1.0,1.0
"stvara_porodicu",1.0,1.0
"stvaranju",1.0,1.0
"stvaranju_novih",1.0,1.0
"stvarima",1.0,1.0
"stvarima_balkan",1.0,1.0
"stvore",1.0,3.0
"stvore_sukobe",1.0,3.0
"stvorena",1.0,3.0
"stvorena_dokumentarne",1.0,1.0
"stvorena_mila",1.0,1.0
"stvorena_najstarija",1.0,1.0
"stvorile",1.0,1.0
"stvorile_mafiju",1.0,1.0
"stvorili",1.0,1.0
"stvorili_tadi?",1.0,1.0
"stvorio",1.0,1.0
"stvorio_najmo?nije",1.0,1.0
"su_baš",1.0,1.0
"su_bili",1.0,7.0
"su_biznismeni",1.0,1.0
"su_bra?a",1.0,1.0
"su_da",1.0,2.0
"su_dali",1.0,1.0
"su_deo",1.0,1.0
"su_dosmanlije",1.0,1.0
"su_dugo",1.0,1.0
"su_hteli",1.0,1.0
"su_imali",1.0,2.0
"su_iskoristili",1.0,1.0
"su_je",1.0,1.0
"su_legalizovali",1.0,2.0
"su_me",1.0,1.0
"su_mi",1.0,2.0
"su_mladi",1.0,1.0
"su_na",1.0,1.0
"su_najja?i",1.0,1.0
"su_najstariji",1.0,1.0
"su_nastavili",1.0,1.0
"su_obi?an",1.0,1.0
"su_oduvek",1.0,1.0
"su_okupirali",1.0,1.0
"su_okupirane",1.0,1.0
"su_opasne",1.0,1.0
"su_opasnije",1.0,1.0
"su_oplja?kale",1.0,1.0
"su_oplja?kali",1.0,1.0
"su_poreklom",1.0,1.0
"su_postale",1.0,1.0
"su_potvrdili",1.0,1.0
"su_povezane",1.0,1.0
"su_prepune",1.0,1.0
"su_prevarili",1.0,1.0
"su_pri?ali",1.0,1.0
"su_prodali",1.0,1.0
"su_samo",1.0,3.0
"su_se",1.0,3.0
"su_slagali",1.0,1.0
"su_srbi",1.0,8.0
"su_srušile",1.0,1.0
"su_stvorile",1.0,1.0
"su_stvorili",1.0,1.0
"su_svi",1.0,2.0
"su_u",1.0,1.0
"su_ubili",1.0,1.0
"su_uništile",1.0,2.0
"su_uništili",1.0,2.0
"su_uvek",1.0,1.0
"su_vladali",1.0,1.0
"su_za",1.0,1.0
"su_zakonima",1.0,1.0
"su_?vrsto",1.0,1.0
"subotic",1.0,10.0
"subotic_akademski",1.0,1.0
"subotic_goli",1.0,1.0
"subotic_intervju",1.0,2.0
"subotic_najnovije",1.0,1.0
"subotic_painter",1.0,1.0
"subotic_pikaso",1.0,1.0
"subotic_slikar",1.0,1.0
"subotic_slike",1.0,1.0
"subotic_??????",1.0,1.0
"suboti?",1.0,2.0
"suboti?_tajne",1.0,1.0
"suboti?_vladan",1.0,1.0
"sud_istorije",1.0,1.0
"sudbina",1.0,1.0
"sudbina_je",1.0,1.0
"sudbinama",1.0,1.0
"sudbinama_balkan",1.0,1.0
"sudbine",1.0,2.0
"sudbine_balkan",1.0,1.0
"sudbine_i",1.0,1.0
"sudbinu",1.0,2.0
"sudbinu_balkan",1.0,1.0
"sudbinu_celog",1.0,1.0
"suditi",1.0,2.0
"suditi_milu",1.0,1.0
"suditi_zbog",1.0,1.0
"sudi?emo",1.0,1.0
"sudi?emo_mu",1.0,1.0
"sukob",1.0,2.0
"sukob_civilizacija",1.0,1.0
"sukob_dve",1.0,1.0
"sukoba",1.0,7.0
"sukoba_balkan",1.0,2.0
"sukoba_na",1.0,2.0
"sukoba_najmo?nijih",1.0,1.0
"sukoba_najve?ih",1.0,1.0
"sukoba_u",1.0,1.0
"sukobe",1.0,4.0
"sukobe_i",1.0,2.0
"sukobe_intervju",1.0,1.0
"sukobe_srbijom",1.0,1.0
"sukobi",1.0,1.0
"sukobi_a",1.0,1.0
"sukobim",1.0,1.0
"sukobim_sa",1.0,1.0
"sukobima",1.0,1.0
"sukobima_i",1.0,1.0
"suludom",1.0,1.0
"suludom_politikom",1.0,1.0
"sumama",1.0,1.0
"sumama_i",1.0,1.0
"sumanutim",1.0,1.0
"sumanutim_stvarima",1.0,1.0
"sumnjao",1.0,2.0
"sumnjao_u",1.0,2.0
"sutanovac",1.0,2.0
"sutanovac_vucic",1.0,1.0
"sutanovac_??????",1.0,1.0
"suzbijanja",1.0,1.0
"suzbijanja_sive",1.0,1.0
"suzbijanje",1.0,1.0
"suzbijanje_sive",1.0,1.0
"sva_pri?a",1.0,1.0
"svako",1.0,1.0
"svako_ko",1.0,1.0
"svakog",1.0,1.0
"svakog_dana",1.0,1.0
"svaku",1.0,1.0
"svaku_zemlju",1.0,1.0
"svarm",1.0,1.0
"svarm_?????",1.0,1.0
"sve_balkan",1.0,1.0
"sve_bilo",1.0,1.0
"sve_bolesti",1.0,3.0
"sve_brže",1.0,1.0
"sve_centre",1.0,1.0
"sve_druge",1.0,1.0
"sve_granice",1.0,1.0
"sve_gra?ane",1.0,1.0
"sve_klju?ne",1.0,1.0
"sve_loše",1.0,1.0
"sve_manje",1.0,1.0
"sve_medije",1.0,1.0
"sve_mitove",1.0,1.0
"sve_odluke",1.0,1.0
"sve_protivnike",1.0,1.0
"sve_sataniste",1.0,1.0
"sve_srpske",1.0,1.0
"sve_tajne",1.0,1.0
"sve_u",1.0,1.0
"sve_više",1.0,3.0
"sve_što",1.0,1.0
"svedok",1.0,1.0
"svedok_intervju",1.0,1.0
"sverc",1.0,2.0
"sverc_droge",1.0,1.0
"sverc_kokaina",1.0,1.0
"svest",1.0,1.0
"svest_o",1.0,1.0
"svestan",1.0,1.0
"svestan_da",1.0,1.0
"svet",1.0,19.0
"svet_balkan",1.0,1.0
"svet_da",1.0,1.0
"svet_ide",1.0,1.0
"svet_izgubi?emo",1.0,1.0
"svet_je",1.0,13.0
"svet_na",1.0,1.0
"svet_se",1.0,1.0
"sveta",1.0,7.0
"sveta_balkan",1.0,6.0
"sveta_u",1.0,1.0
"svetom",1.0,15.0
"svetom_balkan",1.0,2.0
"svetom_miroljub",1.0,12.0
"svetom_vladaju",1.0,1.0
"svetozar",1.0,52.0
"svetozar_radisic",1.0,37.0
"svetozar_radiši?",1.0,15.0
"svetske",1.0,1.0
"svetske_elite",1.0,1.0
"svetski",1.0,9.0
"svetski_centar",1.0,1.0
"svetski_džet",1.0,1.0
"svetski_rat",1.0,5.0
"svetski_tiranin",1.0,2.0
"svetskih",1.0,2.0
"svetskih_službi",1.0,1.0
"svetskih_tajnih",1.0,1.0
"svetsko",1.0,1.0
"svetsko_tržište",1.0,1.0
"svetskom",1.0,1.0
"svetskom_ratu",1.0,1.0
"svetu",1.0,3.0
"svetu_balkan",1.0,1.0
"svetu_da",1.0,1.0
"svetu_vlada",1.0,1.0
"svi_da",1.0,1.0
"svi_isti",1.0,1.0
"svi_izdali",1.0,1.0
"svi_njegovi",1.0,1.0
"svi_politi?ari",1.0,1.0
"svih",1.0,5.0
"svih_balkan",1.0,1.0
"svih_nepravdi",1.0,1.0
"svih_srba",1.0,1.0
"svih_srpskih",1.0,2.0
"svim",1.0,1.0
"svim_ljudima",1.0,1.0
"svog",1.0,1.0
"svog_života",1.0,1.0
"svoj",1.0,5.0
"svoj_glas",1.0,1.0
"svoj_identitet",1.0,3.0
"svoj_životni",1.0,1.0
"svoje",1.0,4.0
"svoje_dekadencije",1.0,1.0
"svoje_operacije",1.0,1.0
"svoje_vojnike",1.0,2.0
"svoju",1.0,6.0
"svoju_balkan",1.0,1.0
"svoju_slobodu",1.0,5.0
"svom",1.0,2.0
"svom_kraju",1.0,1.0
"svom_narodu",1.0,1.0
"tabloid",1.0,10.0
"tabloid_brkic",1.0,3.0
"tabloid_djordje",1.0,1.0
"tabloid_magazin",1.0,3.0
"tabloid_milovan",1.0,3.0
"taci",1.0,2.0
"taci_kriminalac",1.0,1.0
"taci_ratni",1.0,1.0
"tada",1.0,1.0
"tada_balkan",1.0,1.0
"tadic",1.0,2.0
"tadic_boris",1.0,1.0
"tadic_kradja",1.0,1.0
"tadi?",1.0,2.0
"tadi?_i",1.0,1.0
"tadi?_intervju",1.0,1.0
"tadi?a",1.0,1.0
"tadi?a_i",1.0,1.0
"tadi?evu",1.0,1.0
"tadi?evu_izdajni?ku",1.0,1.0
"tags",1.0,1.0
"tags_intervju",1.0,1.0
"tajkuni",1.0,4.0
"tajkuni_balkan",1.0,1.0
"tajkuni_i",1.0,2.0
"tajkuni_su",1.0,1.0
"tajna",1.0,11.0
"tajna_drustva",1.0,5.0
"tajna_društva",1.0,3.0
"tajna_sluzba",1.0,3.0
"tajne",1.0,17.0
"tajne_le?enja",1.0,1.0
"tajne_planove",1.0,1.0
"tajne_slikarstva",1.0,1.0
"tajne_sluzbe",1.0,1.0
"tajne_službe",1.0,13.0
"tajni",1.0,1.0
"tajni_dogovor",1.0,1.0
"tajnih",1.0,2.0
"tajnih_službi",1.0,2.0
"tajno",1.0,2.0
"tajno_oružje",1.0,1.0
"tajno_stvorio",1.0,1.0
"tajnovit",1.0,1.0
"tajnovit_život",1.0,1.0
"takav",1.0,1.0
"takav_sistem",1.0,1.0
"talenat",1.0,2.0
"talenat_nikola",1.0,1.0
"talenat_uncle",1.0,1.0
"tamo",1.0,1.0
"tamo_vratimo",1.0,1.0
"tapi",1.0,3.0
"tapi_dragan",1.0,1.0
"tapi_je",1.0,1.0
"tapi_??????",1.0,1.0
"tarot",1.0,11.0
"tarot_intervju",1.0,1.0
"tarot_milan",1.0,1.0
"tarot_najnovije",1.0,1.0
"tarot_najsmesnije",1.0,1.0
"tarot_o",1.0,2.0
"tarot_provale",1.0,1.0
"tarot_umirete",1.0,1.0
"tarot_vucica",1.0,1.0
"tarot_vu?i?a",1.0,1.0
"tarot_whitesnake",1.0,1.0
"ta?i",1.0,1.0
"ta?i_je",1.0,1.0
"te_laze",1.0,4.0
"te_video",1.0,1.0
"tegeltija",1.0,2.0
"tegeltija_novinari",1.0,1.0
"tegeltija_??????",1.0,1.0
"tegovi",1.0,1.0
"tegovi_su",1.0,1.0
"teheran",1.0,1.0
"teheran_roberto",1.0,1.0
"tek_treba",1.0,1.0
"teleprompter",1.0,7.0
"teleprompter_podrzao",1.0,1.0
"teleprompter_rs",1.0,2.0
"teleprompter_vucic",1.0,2.0
